Date,Product,Gross_Premium,Total_Incl_VAT,City,Payment_Status,Payment_Method,Policy_Start_Date,Policy_Term,Policy_Duration_Days,Policy_End_Date,Customer_ID
2025-10-10,Travel,901.0,1063.18,New York,Paid,Card,2025-10-10,1Y,365,2026-10-09,CUST1242
2025-12-17,Medical,901.0,1063.18,Miami,Paid,Cash,2025-12-17,1Y,365,2026-12-16,CUST1243
2025-06-28,Medical,745.0,879.1,Chicago,Paid,Card,2025-06-28,6M,180,2025-12-24,CUST1244
2025-11-15,Motor,736.0,868.48,Los Angeles,Paid,Online,2025-11-15,1Y,365,2026-11-14,CUST1245
2025-12-25,Motor,708.0,835.44,New York,Failed,Card,2025-12-25,1Y,365,2026-12-24,CUST1246
2025-11-09,Motor,967.0,1141.06,Seattle,Paid,Card,2025-11-09,1Y,365,2026-11-08,CUST1247
2025-06-19,Other,867.0,1023.06,New York,Paid,Online,2025-06-19,1Y,365,2026-06-18,CUST1248
2025-04-29,Travel,1047.0,1235.46,Dallas,Paid,Online,2025-04-29,1Y,365,2026-04-28,CUST1249
2025-12-22,Travel,981.0,1157.58,Chicago,Failed,Online,2025-12-22,1Y,365,2026-12-21,CUST1250
2025-03-30,Other,756.0,892.08,Phoenix,Paid,Card,2025-03-30,1Y,365,2026-03-29,CUST1251
2025-05-30,Other,,,Los Angeles,Failed,Card,2025-05-30,1Y,365,2026-05-29,CUST1252
2025-01-27,Medical,846.0,998.28,New York,Paid,Card,2025-01-27,1Y,365,2026-01-26,CUST1253
2025-10-16,Motor,1069.0,1261.42,Houston,Failed,Card,2025-10-16,1Y,365,2026-10-15,CUST1254
2025-08-25,Motor,719.0,848.42,Miami,Paid,Bank Transfer,2025-08-25,1Y,365,2026-08-24,CUST1255
2025-01-31,Travel,775.0,914.5,New York,Paid,Card,2025-01-31,1Y,365,2026-01-30,CUST1256
2025-03-22,Medical,711.0,838.98,Chicago,Paid,Cash,2025-03-22,1Y,365,2026-03-21,CUST1257
2025-07-22,Other,,,Chicago,Paid,Card,2025-07-22,1Y,365,2026-07-21,CUST1258
2025-07-16,Medical,1096.0,1293.28,Los Angeles,Failed,Cash,2025-07-16,6M,180,2026-01-11,CUST1259
2025-10-19,Travel,974.0,1149.32,Phoenix,Refunded,Online,2025-10-19,1Y,365,2026-10-18,CUST1260
2025-04-07,Medical,897.0,1058.46,New York,Paid,Bank Transfer,2025-04-07,1Y,365,2026-04-06,CUST1261
2025-12-03,Motor,757.0,893.26,Houston,Failed,Card,2025-12-03,1Y,365,2026-12-02,CUST1262
2025-06-11,Travel,842.0,993.56,New York,Paid,Card,2025-06-11,1Y,365,2026-06-10,CUST1263
2025-10-27,Other,910.0,1073.8,Houston,Paid,Card,2025-10-27,1Y,365,2026-10-26,CUST1264
2025-03-28,Medical,810.0,955.8,Los Angeles,Paid,Cash,2025-03-28,3M,90,2025-06-25,CUST1265
2025-01-14,Motor,982.0,1158.76,Houston,Paid,Bank Transfer,2025-01-14,1Y,365,2026-01-13,CUST1266
2025-01-21,Medical,1092.0,1288.56,Chicago,Paid,Card,2025-01-21,1Y,365,2026-01-20,CUST1267
2025-05-16,Travel,782.0,922.76,Atlanta,Paid,Online,2025-05-16,1Y,365,2026-05-15,CUST1268
2025-12-13,Motor,801.0,945.18,Houston,Paid,Cash,2025-12-13,1Y,365,2026-12-12,CUST1269
2025-01-18,Other,750.0,885.0,Seattle,Pending,Online,2025-01-18,3M,90,2025-04-17,CUST1270
2025-05-15,Travel,991.0,1169.38,Los Angeles,Pending,Card,2025-05-15,3M,90,2025-08-12,CUST1271
2025-02-09,Motor,885.0,1044.3,Chicago,Paid,Online,2025-02-09,1Y,365,2026-02-08,CUST1272
2025-12-06,Medical,813.0,959.34,New York,Paid,Card,2025-12-06,1Y,365,2026-12-05,CUST1273
2025-09-03,Medical,787.0,928.66,Chicago,Pending,Card,2025-09-03,1Y,365,2026-09-02,CUST1274
2025-10-05,Medical,728.0,859.04,Miami,Paid,Online,2025-10-05,1Y,365,2026-10-04,CUST1275
2025-09-17,Medical,890.0,1050.2,Seattle,Pending,Online,2025-09-17,1Y,365,2026-09-16,CUST1276
2025-08-28,Motor,973.0,1148.14,Phoenix,Paid,Bank Transfer,2025-08-28,3M,90,2025-11-25,CUST1277
2025-10-09,Motor,794.0,936.92,Miami,Paid,Card,2025-10-09,1Y,365,2026-10-08,CUST1278
2025-01-03,Travel,700.0,826.0,New York,Paid,Card,2025-01-03,1Y,365,2026-01-02,CUST1279
2025-11-12,Medical,889.0,1049.02,New York,Pending,Cash,2025-11-12,1Y,365,2026-11-11,CUST1280
2025-09-27,Motor,970.0,1144.6,Dallas,Failed,Online,2025-09-27,1Y,365,2026-09-26,CUST1281
2025-09-27,Medical,838.0,988.84,New York,Paid,Card,2025-09-27,1Y,365,2026-09-26,CUST1282
2025-05-24,Medical,800.0,944.0,New York,Refunded,Card,2025-05-24,1Y,365,2026-05-23,CUST1283
2025-10-19,Medical,761.0,897.98,Atlanta,Failed,Cash,2025-10-19,1Y,365,2026-10-18,CUST1284
2025-05-19,Medical,999.0,1178.82,Boston,Paid,Cash,2025-05-19,1M,30,2025-06-17,CUST1285
2025-01-18,Travel,1045.0,1233.1,Phoenix,Pending,Card,2025-01-18,1Y,365,2026-01-17,CUST1286
2025-11-27,Motor,1008.0,1189.44,Chicago,Paid,Bank Transfer,2025-11-27,1Y,365,2026-11-26,CUST1287
2025-03-27,Other,907.0,1070.26,Seattle,Paid,Online,2025-03-27,1Y,365,2026-03-26,CUST1288
2025-02-07,Medical,,,Los Angeles,Paid,Card,2025-02-07,1Y,365,2026-02-06,CUST1289
2025-08-15,Medical,859.0,1013.62,Chicago,Refunded,Bank Transfer,2025-08-15,1Y,365,2026-08-14,CUST1290
2025-03-27,Other,709.0,836.62,Chicago,Pending,Bank Transfer,2025-03-27,6M,180,2025-09-22,CUST1291
2025-11-09,Medical,847.0,999.46,Atlanta,Paid,Bank Transfer,2025-11-09,1Y,365,2026-11-08,CUST1292
2025-06-11,Other,982.0,1158.76,Atlanta,Paid,Online,2025-06-11,1Y,365,2026-06-10,CUST1293
2025-01-02,Medical,,,Miami,Paid,Bank Transfer,2025-01-02,1Y,365,2026-01-01,CUST1294
2025-12-13,Medical,1097.0,1294.46,New York,Pending,Bank Transfer,2025-12-13,1Y,365,2026-12-12,CUST1295
2025-07-07,Travel,1099.0,1296.82,Houston,Failed,Card,2025-07-07,6M,180,2026-01-02,CUST1296
2025-04-06,Other,797.0,940.46,Los Angeles,Paid,Cash,2025-04-06,1Y,365,2026-04-05,CUST1297
2025-09-04,Travel,703.0,829.54,Atlanta,Paid,Card,2025-09-04,1Y,365,2026-09-03,CUST1298
2025-07-13,Motor,,,New York,Paid,Card,2025-07-13,6M,180,2026-01-08,CUST1299
2025-01-11,Medical,1051.0,1240.18,New York,Paid,Bank Transfer,2025-01-11,1Y,365,2026-01-10,CUST1300
2025-10-04,Medical,1026.0,1210.68,Miami,Paid,Bank Transfer,2025-10-04,1Y,365,2026-10-03,CUST1301
2025-05-27,Travel,739.0,872.02,Houston,Paid,Online,2025-05-27,1Y,365,2026-05-26,CUST1302
2025-09-12,Other,764.0,901.52,Seattle,Paid,Cash,2025-09-12,1Y,365,2026-09-11,CUST1303
2025-11-23,Travel,,,New York,Paid,Online,2025-11-23,1Y,365,2026-11-22,CUST1304
2025-08-11,Travel,964.0,1137.52,Seattle,Failed,Card,2025-08-11,6M,180,2026-02-06,CUST1305
2025-09-02,Medical,1093.0,1289.74,New York,Paid,Bank Transfer,2025-09-02,1Y,365,2026-09-01,CUST1306
2025-04-03,Motor,1002.0,1182.36,New York,Paid,Online,2025-04-03,1Y,365,2026-04-02,CUST1307
2025-03-28,Medical,784.0,925.12,Houston,Pending,Card,2025-03-28,6M,180,2025-09-23,CUST1308
2025-06-01,Motor,,,Los Angeles,Failed,Online,2025-06-01,1Y,365,2026-05-31,CUST1309
2025-11-07,Motor,954.0,1125.72,Phoenix,Paid,Bank Transfer,2025-11-07,1Y,365,2026-11-06,CUST1310
2025-07-10,Medical,922.0,1087.96,New York,Paid,Card,2025-07-10,1Y,365,2026-07-09,CUST1311
2025-05-07,Travel,1069.0,1261.42,New York,Paid,Bank Transfer,2025-05-07,1Y,365,2026-05-06,CUST1312
2025-10-11,Medical,930.0,1097.4,Dallas,Paid,Card,2025-10-11,1Y,365,2026-10-10,CUST1313
2025-11-07,Travel,900.0,1062.0,Los Angeles,Paid,Card,2025-11-07,1Y,365,2026-11-06,CUST1314
2025-11-25,Travel,821.0,968.78,Miami,Paid,Card,2025-11-25,1Y,365,2026-11-24,CUST1315
2025-04-19,Motor,734.0,866.12,Dallas,Paid,Card,2025-04-19,1Y,365,2026-04-18,CUST1316
2025-09-16,Medical,,,New York,Paid,Card,2025-09-16,1Y,365,2026-09-15,CUST1317
2025-08-03,Other,1031.0,1216.58,Dallas,Pending,Online,2025-08-03,1Y,365,2026-08-02,CUST1318
2025-06-13,Motor,765.0,902.7,Los Angeles,Paid,Card,2025-06-13,1Y,365,2026-06-12,CUST1319
2025-05-25,Other,982.0,1158.76,Chicago,Paid,Online,2025-05-25,1Y,365,2026-05-24,CUST1320
2025-02-11,Medical,846.0,998.28,New York,Paid,Bank Transfer,2025-02-11,1Y,365,2026-02-10,CUST1321
2025-04-11,Motor,875.0,1032.5,Seattle,Pending,Card,2025-04-11,1Y,365,2026-04-10,CUST1322
2025-07-20,Medical,1040.0,1227.2,,Paid,Card,2025-07-20,1Y,365,2026-07-19,CUST1323
2025-11-19,Motor,1037.0,1223.66,Houston,Paid,Online,2025-11-19,1Y,365,2026-11-18,CUST1324
2025-11-12,Medical,776.0,915.68,Boston,Paid,Bank Transfer,2025-11-12,1Y,365,2026-11-11,CUST1325
2025-03-10,Travel,823.0,971.14,Los Angeles,Paid,Online,2025-03-10,1Y,365,2026-03-09,CUST1326
2025-09-05,Medical,1029.0,1214.22,Atlanta,Refunded,Card,2025-09-05,1Y,365,2026-09-04,CUST1327
2025-01-31,Other,1067.0,1259.06,Miami,Failed,Cash,2025-01-31,1Y,365,2026-01-30,CUST1328
2025-09-03,Medical,731.0,862.58,Atlanta,Paid,Cash,2025-09-03,1Y,365,2026-09-02,CUST1329
2025-05-05,Medical,1034.0,1220.12,Atlanta,Paid,Online,2025-05-05,3M,90,2025-08-02,CUST1330
2025-06-13,Medical,896.0,1057.28,Boston,Paid,Card,2025-06-13,1Y,365,2026-06-12,CUST1331
2025-09-19,Medical,936.0,1104.48,New York,Paid,Online,2025-09-19,6M,180,2026-03-17,CUST1332
2025-06-04,Other,730.0,861.4,Dallas,Paid,Card,2025-06-04,6M,180,2025-11-30,CUST1333
2025-10-21,Travel,972.0,1146.96,Seattle,Failed,Online,2025-10-21,1Y,365,2026-10-20,CUST1334
2025-07-14,Motor,971.0,1145.78,Miami,Pending,Bank Transfer,2025-07-14,1Y,365,2026-07-13,CUST1335
2025-12-30,Travel,965.0,1138.7,Los Angeles,Paid,Bank Transfer,2025-12-30,1Y,365,2026-12-29,CUST1336
2025-08-21,Other,1017.0,1200.06,Boston,Paid,Card,2025-08-21,3M,90,2025-11-18,CUST1337
2025-04-18,Medical,1079.0,1273.22,Los Angeles,Paid,Online,2025-04-18,1Y,365,2026-04-17,CUST1338
2025-10-10,Medical,1040.0,1227.2,Houston,Paid,Card,2025-10-10,6M,180,2026-04-07,CUST1339
2025-05-29,Motor,998.0,1177.64,Houston,Paid,Bank Transfer,2025-05-29,1Y,365,2026-05-28,CUST1340
2025-07-14,Other,1093.0,1289.74,New York,Failed,Bank Transfer,2025-07-14,1Y,365,2026-07-13,CUST1341
2025-02-19,Motor,970.0,1144.6,Dallas,Pending,Cash,2025-02-19,1Y,365,2026-02-18,CUST1342
2025-02-13,Travel,969.0,1143.42,New York,Paid,Bank Transfer,2025-02-13,1Y,365,2026-02-12,CUST1343
2025-07-29,Medical,917.0,1082.06,Miami,Paid,Cash,2025-07-29,1Y,365,2026-07-28,CUST1344
2025-03-09,Medical,1008.0,1189.44,Seattle,Paid,Bank Transfer,2025-03-09,3M,90,2025-06-06,CUST1345
2025-12-30,Other,728.0,859.04,Los Angeles,Pending,Cash,2025-12-30,1Y,365,2026-12-29,CUST1346
2025-11-08,Travel,902.0,1064.36,Miami,Paid,Cash,2025-11-08,3M,90,2026-02-05,CUST1347
2025-09-13,Medical,870.0,1026.6,New York,Paid,Cash,2025-09-13,1M,30,2025-10-12,CUST1348
2025-09-25,Medical,1066.0,1257.88,Seattle,Paid,Online,2025-09-25,1Y,365,2026-09-24,CUST1349
2025-08-05,Medical,729.0,860.22,Boston,Paid,Bank Transfer,2025-08-05,1Y,365,2026-08-04,CUST1350
2025-01-22,Travel,958.0,1130.44,New York,Paid,Card,2025-01-22,1Y,365,2026-01-21,CUST1351
2025-05-23,Medical,773.0,912.14,Miami,Paid,Cash,2025-05-23,1Y,365,2026-05-22,CUST1352
2025-06-30,Medical,1054.0,1243.72,Houston,Paid,Card,2025-06-30,1M,30,2025-07-29,CUST1353
2025-11-30,Travel,1041.0,1228.38,Houston,Pending,Card,2025-11-30,6M,180,2026-05-28,CUST1354
2025-03-21,Medical,794.0,936.92,Miami,Paid,Cash,2025-03-21,3M,90,2025-06-18,CUST1355
2025-06-30,Travel,1049.0,1237.82,Houston,Paid,Card,2025-06-30,1Y,365,2026-06-29,CUST1356
2025-05-06,Medical,899.0,1060.82,Phoenix,Pending,Bank Transfer,2025-05-06,1Y,365,2026-05-05,CUST1357
2025-02-18,Motor,1089.0,1285.02,Los Angeles,Paid,Online,2025-02-18,1Y,365,2026-02-17,CUST1358
2025-02-07,Travel,992.0,1170.56,Chicago,Paid,Card,2025-02-07,6M,180,2025-08-05,CUST1359
2025-05-13,Other,713.0,841.34,Seattle,Paid,Card,2025-05-13,1Y,365,2026-05-12,CUST1360
2025-01-31,Medical,781.0,921.58,New York,Paid,Card,2025-01-31,1Y,365,2026-01-30,CUST1361
2025-01-25,Motor,861.0,1015.98,Phoenix,Pending,Card,2025-01-25,1Y,365,2026-01-24,CUST1362
2025-05-08,Travel,784.0,925.12,New York,Paid,Cash,2025-05-08,1Y,365,2026-05-07,CUST1363
2025-03-15,Motor,753.0,888.54,Seattle,Paid,Cash,2025-03-15,1Y,365,2026-03-14,CUST1364
2025-07-21,Motor,1092.0,1288.56,Phoenix,Paid,Bank Transfer,2025-07-21,1Y,365,2026-07-20,CUST1365
2025-01-07,Motor,1048.0,1236.64,Chicago,Paid,Card,2025-01-07,6M,180,2025-07-05,CUST1366
2025-04-20,Other,874.0,1031.32,Los Angeles,Paid,Bank Transfer,2025-04-20,1Y,365,2026-04-19,CUST1367
2025-06-14,Travel,786.0,927.48,Chicago,Failed,Card,2025-06-14,1Y,365,2026-06-13,CUST1368
2025-12-17,Motor,772.0,910.96,Boston,Failed,Cash,2025-12-17,1Y,365,2026-12-16,CUST1369
2025-08-19,Medical,1067.0,1259.06,Houston,Pending,Bank Transfer,2025-08-19,1Y,365,2026-08-18,CUST1370
2025-11-17,Motor,832.0,981.76,Houston,Paid,Card,2025-11-17,1Y,365,2026-11-16,CUST1371
2025-05-05,Motor,705.0,831.9,Dallas,Paid,Online,2025-05-05,1Y,365,2026-05-04,CUST1372
2025-06-13,Medical,859.0,1013.62,Chicago,Pending,Cash,2025-06-13,1Y,365,2026-06-12,CUST1373
2025-06-03,Motor,882.0,1040.76,Chicago,Paid,Card,2025-06-03,1Y,365,2026-06-02,CUST1374
2025-11-20,Motor,949.0,1119.82,Los Angeles,Paid,Bank Transfer,2025-11-20,1Y,365,2026-11-19,CUST1375
2025-12-16,Motor,835.0,985.3,New York,Failed,Bank Transfer,2025-12-16,1Y,365,2026-12-15,CUST1376
2025-12-17,Other,1070.0,1262.6,Miami,Paid,Card,2025-12-17,1Y,365,2026-12-16,CUST1377
2025-10-01,Other,958.0,1130.44,Atlanta,Paid,Card,2025-10-01,1Y,365,2026-09-30,CUST1378
2025-07-03,Medical,1095.0,1292.1,Atlanta,Failed,Cash,2025-07-03,1Y,365,2026-07-02,CUST1379
2025-07-16,Motor,847.0,999.46,Atlanta,Paid,Online,2025-07-16,1Y,365,2026-07-15,CUST1380
2025-12-23,Other,961.0,1133.98,Houston,Paid,Bank Transfer,2025-12-23,1Y,365,2026-12-22,CUST1381
2025-04-14,Motor,846.0,998.28,Los Angeles,Paid,Bank Transfer,2025-04-14,1Y,365,2026-04-13,CUST1382
2025-05-07,Medical,980.0,1156.4,Miami,Refunded,Bank Transfer,2025-05-07,1Y,365,2026-05-06,CUST1383
2025-11-23,Medical,999.0,1178.82,Boston,Paid,Card,2025-11-23,1Y,365,2026-11-22,CUST1384
2025-05-21,Travel,829.0,978.22,Dallas,Pending,Card,2025-05-21,1Y,365,2026-05-20,CUST1385
2025-03-27,Travel,1076.0,1269.68,Houston,Paid,Card,2025-03-27,1Y,365,2026-03-26,CUST1386
2025-07-24,Medical,1043.0,1230.74,Miami,Paid,Online,2025-07-24,1Y,365,2026-07-23,CUST1387
2025-04-29,Travel,1058.0,1248.44,Dallas,Paid,Online,2025-04-29,1Y,365,2026-04-28,CUST1388
2025-11-21,Travel,787.0,928.66,Atlanta,Paid,Online,2025-11-21,1Y,365,2026-11-20,CUST1389
2025-11-27,Travel,987.0,1164.66,Dallas,Paid,Card,2025-11-27,1Y,365,2026-11-26,CUST1390
2025-04-22,Medical,742.0,875.56,Chicago,Paid,Bank Transfer,2025-04-22,1Y,365,2026-04-21,CUST1391
2025-07-12,Other,742.0,875.56,Los Angeles,Paid,Bank Transfer,2025-07-12,1Y,365,2026-07-11,CUST1392
2025-12-25,Medical,1090.0,1286.2,Houston,Paid,Card,2025-12-25,3M,90,2026-03-24,CUST1393
2025-09-28,Motor,761.0,897.98,Los Angeles,Pending,Card,2025-09-28,1Y,365,2026-09-27,CUST1394
2025-03-20,Motor,1046.0,1234.28,Boston,Pending,Cash,2025-03-20,1Y,365,2026-03-19,CUST1395
2025-08-04,Motor,872.0,1028.96,Houston,Paid,Cash,2025-08-04,1Y,365,2026-08-03,CUST1396
2025-08-14,Travel,821.0,968.78,Houston,Paid,Bank Transfer,2025-08-14,1Y,365,2026-08-13,CUST1397
2025-08-26,Travel,729.0,860.22,Los Angeles,Paid,Card,2025-08-26,1Y,365,2026-08-25,CUST1398
2025-01-10,Medical,970.0,1144.6,Miami,Paid,Bank Transfer,2025-01-10,1Y,365,2026-01-09,CUST1399
2025-04-19,Medical,989.0,1167.02,Houston,Paid,Card,2025-04-19,1Y,365,2026-04-18,CUST1400
2025-11-08,Medical,887.0,1046.66,New York,Paid,Card,2025-11-08,6M,180,2026-05-06,CUST1401
2025-03-29,Travel,1024.0,1208.32,Seattle,Paid,Bank Transfer,2025-03-29,3M,90,2025-06-26,CUST1402
2025-04-20,Motor,829.0,978.22,Chicago,Paid,Card,2025-04-20,1Y,365,2026-04-19,CUST1403
2025-04-28,Other,921.0,1086.78,Chicago,Refunded,Online,2025-04-28,3M,90,2025-07-26,CUST1404
2025-03-06,Medical,814.0,960.52,Los Angeles,Paid,Bank Transfer,2025-03-06,6M,180,2025-09-01,CUST1405
2025-02-26,Medical,933.0,1100.94,Phoenix,Paid,Card,2025-02-26,1Y,365,2026-02-25,CUST1406
2025-05-07,Medical,754.0,889.72,Miami,Paid,Card,2025-05-07,1Y,365,2026-05-06,CUST1407
2025-11-15,Medical,890.0,1050.2,,Paid,Cash,2025-11-15,1Y,365,2026-11-14,CUST1408
2025-01-01,Motor,920.0,1085.6,New York,Paid,Card,2025-01-01,1Y,365,2025-12-31,CUST1409
2025-04-14,Other,923.0,1089.14,Boston,Paid,Card,2025-04-14,1Y,365,2026-04-13,CUST1410
2025-01-23,Motor,879.0,1037.22,Miami,Pending,Card,2025-01-23,1Y,365,2026-01-22,CUST1411
2025-07-24,Other,958.0,1130.44,Los Angeles,Paid,Card,2025-07-24,1Y,365,2026-07-23,CUST1412
2025-04-02,Motor,905.0,1067.9,Los Angeles,Paid,Bank Transfer,2025-04-02,1Y,365,2026-04-01,CUST1413
2025-10-16,Medical,813.0,959.34,Los Angeles,Paid,Bank Transfer,2025-10-16,1Y,365,2026-10-15,CUST1414
2025-08-01,Other,786.0,927.48,Atlanta,Pending,Card,2025-08-01,1Y,365,2026-07-31,CUST1415
2025-10-13,Motor,959.0,1131.62,Los Angeles,Refunded,Cash,2025-10-13,6M,180,2026-04-10,CUST1416
2025-08-20,Motor,1076.0,1269.68,Houston,Pending,Card,2025-08-20,1M,30,2025-09-18,CUST1417
2025-06-09,Travel,1002.0,1182.36,Miami,Paid,Bank Transfer,2025-06-09,1Y,365,2026-06-08,CUST1418
2025-11-10,Medical,956.0,1128.08,Atlanta,Paid,Card,2025-11-10,1Y,365,2026-11-09,CUST1419
2025-06-23,Motor,,,Miami,Paid,Bank Transfer,2025-06-23,6M,180,2025-12-19,CUST1420
2025-12-12,Motor,1060.0,1250.8,Dallas,Pending,Card,2025-12-12,1Y,365,2026-12-11,CUST1421
2025-12-29,Other,903.0,1065.54,New York,Failed,Bank Transfer,2025-12-29,1M,30,2026-01-27,CUST1422
2025-08-03,Travel,743.0,876.74,Atlanta,Pending,Card,2025-08-03,1Y,365,2026-08-02,CUST1423
2025-09-03,Medical,954.0,1125.72,Los Angeles,Paid,Online,2025-09-03,1Y,365,2026-09-02,CUST1424
2025-04-04,Other,949.0,1119.82,New York,Pending,Card,2025-04-04,1Y,365,2026-04-03,CUST1425
2025-10-24,Motor,811.0,956.98,Boston,Failed,Online,2025-10-24,1Y,365,2026-10-23,CUST1426
2025-09-02,Motor,1040.0,1227.2,Los Angeles,Paid,Online,2025-09-02,1Y,365,2026-09-01,CUST1427
2025-11-25,Motor,1048.0,1236.64,New York,Paid,Card,2025-11-25,1Y,365,2026-11-24,CUST1428
2025-04-08,Travel,832.0,981.76,Miami,Paid,Card,2025-04-08,6M,180,2025-10-04,CUST1429
2025-10-14,Other,891.0,1051.38,Los Angeles,Paid,Card,2025-10-14,1Y,365,2026-10-13,CUST1430
2025-06-21,Motor,778.0,918.04,New York,Paid,Online,2025-06-21,1Y,365,2026-06-20,CUST1431
2025-03-09,Motor,771.0,909.78,Phoenix,Paid,Bank Transfer,2025-03-09,1Y,365,2026-03-08,CUST1432
2025-03-04,Motor,806.0,951.08,Dallas,Pending,Bank Transfer,2025-03-04,1Y,365,2026-03-03,CUST1433
2025-07-24,Motor,,,Dallas,Failed,Card,2025-07-24,1Y,365,2026-07-23,CUST1434
2025-04-27,Travel,809.0,954.62,New York,Pending,Online,2025-04-27,1Y,365,2026-04-26,CUST1435
2025-02-07,Medical,760.0,896.8,Phoenix,Paid,Card,2025-02-07,1Y,365,2026-02-06,CUST1436
2025-06-05,Medical,879.0,1037.22,Seattle,Paid,Card,2025-06-05,6M,180,2025-12-01,CUST1437
2025-08-26,Other,950.0,1121.0,New York,Paid,Card,2025-08-26,1Y,365,2026-08-25,CUST1438
2025-04-27,Motor,830.0,979.4,Los Angeles,Pending,Bank Transfer,2025-04-27,1Y,365,2026-04-26,CUST1439
2025-12-14,Travel,913.0,1077.34,New York,Paid,Online,2025-12-14,6M,180,2026-06-11,CUST1440
2025-10-11,Travel,808.0,953.44,Houston,Refunded,Cash,2025-10-11,1Y,365,2026-10-10,CUST1441
2025-07-06,Motor,982.0,1158.76,New York,Paid,Card,2025-07-06,1Y,365,2026-07-05,CUST1442
2025-12-07,Motor,960.0,1132.8,Dallas,Paid,Card,2025-12-07,1Y,365,2026-12-06,CUST1443
2025-06-07,Medical,1084.0,1279.12,Boston,Pending,Cash,2025-06-07,6M,180,2025-12-03,CUST1444
2025-02-20,Medical,721.0,850.78,Los Angeles,Paid,Bank Transfer,2025-02-20,1Y,365,2026-02-19,CUST1445
2025-01-14,Medical,1042.0,1229.56,Miami,Refunded,Card,2025-01-14,1Y,365,2026-01-13,CUST1446
2025-12-08,Motor,836.0,986.48,Los Angeles,Paid,Card,2025-12-08,1Y,365,2026-12-07,CUST1447
2025-12-16,Medical,,,New York,Paid,Bank Transfer,2025-12-16,1Y,365,2026-12-15,CUST1448
2025-09-27,Motor,976.0,1151.68,Dallas,Paid,Online,2025-09-27,6M,180,2026-03-25,CUST1449
2025-02-07,Travel,768.0,906.24,Chicago,Failed,Cash,2025-02-07,1Y,365,2026-02-06,CUST1450
2025-04-17,Other,770.0,908.6,Boston,Paid,Card,2025-04-17,1Y,365,2026-04-16,CUST1451
2025-01-15,Motor,1092.0,1288.56,Houston,Pending,Cash,2025-01-15,1Y,365,2026-01-14,CUST1452
2025-01-19,Travel,788.0,929.84,New York,Pending,Card,2025-01-19,6M,180,2025-07-17,CUST1453
2025-03-31,Medical,919.0,1084.42,Chicago,Paid,Online,2025-03-31,1Y,365,2026-03-30,CUST1454
2025-07-28,Motor,780.0,920.4,Los Angeles,Pending,Card,2025-07-28,1Y,365,2026-07-27,CUST1455
2025-01-24,Medical,749.0,883.82,Atlanta,Failed,Card,2025-01-24,1Y,365,2026-01-23,CUST1456
2025-12-25,Medical,700.0,826.0,Miami,Paid,Bank Transfer,2025-12-25,1Y,365,2026-12-24,CUST1457
2025-06-15,Medical,706.0,833.08,Los Angeles,Pending,Card,2025-06-15,1Y,365,2026-06-14,CUST1458
2025-04-07,Medical,889.0,1049.02,Houston,Paid,Card,2025-04-07,1Y,365,2026-04-06,CUST1459
2025-07-07,Medical,874.0,1031.32,Miami,Paid,Bank Transfer,2025-07-07,1Y,365,2026-07-06,CUST1460
2025-10-15,Medical,715.0,843.7,Dallas,Paid,Cash,2025-10-15,1Y,365,2026-10-14,CUST1461
2025-04-24,Medical,840.0,991.2,New York,Pending,Online,2025-04-24,1Y,365,2026-04-23,CUST1462
2025-01-18,Medical,809.0,954.62,New York,Paid,Card,2025-01-18,1Y,365,2026-01-17,CUST1463
2025-01-19,Motor,929.0,1096.22,New York,Paid,Card,2025-01-19,1Y,365,2026-01-18,CUST1464
2025-11-07,Motor,1098.0,1295.64,Chicago,Paid,Bank Transfer,2025-11-07,1Y,365,2026-11-06,CUST1465
2025-02-10,Other,,,Houston,Paid,Card,2025-02-10,1Y,365,2026-02-09,CUST1466
2025-08-20,Motor,1068.0,1260.24,New York,Pending,Card,2025-08-20,3M,90,2025-11-17,CUST1467
2025-05-20,Medical,777.0,916.86,Chicago,Failed,Online,2025-05-20,1Y,365,2026-05-19,CUST1468
2025-10-11,Travel,786.0,927.48,Chicago,Paid,Online,2025-10-11,6M,180,2026-04-08,CUST1469
2025-01-23,Medical,1001.0,1181.18,,Paid,Card,2025-01-23,1Y,365,2026-01-22,CUST1470
2025-11-23,Motor,824.0,972.32,Atlanta,Refunded,Cash,2025-11-23,1Y,365,2026-11-22,CUST1471
2025-09-12,Medical,1040.0,1227.2,Phoenix,Paid,Bank Transfer,2025-09-12,6M,180,2026-03-10,CUST1472
2025-06-13,Travel,885.0,1044.3,Chicago,Paid,Card,2025-06-13,1Y,365,2026-06-12,CUST1473
2025-03-17,Medical,780.0,920.4,Houston,Failed,Bank Transfer,2025-03-17,1Y,365,2026-03-16,CUST1474
2025-12-22,Motor,1038.0,1224.84,Los Angeles,Failed,Card,2025-12-22,1Y,365,2026-12-21,CUST1475
2025-04-20,Other,920.0,1085.6,Seattle,Paid,Card,2025-04-20,1Y,365,2026-04-19,CUST1476
2025-06-28,Medical,1021.0,1204.78,Phoenix,Paid,Online,2025-06-28,6M,180,2025-12-24,CUST1477
2025-05-24,Medical,881.0,1039.58,Houston,Failed,Bank Transfer,2025-05-24,1Y,365,2026-05-23,CUST1478
2025-03-25,Motor,750.0,885.0,Atlanta,Paid,Card,2025-03-25,1Y,365,2026-03-24,CUST1479
2025-06-01,Motor,973.0,1148.14,Seattle,,Bank Transfer,2025-06-01,1Y,365,2026-05-31,CUST1480
